tradingdate,tradingtime,symbol,lastprice,buyprice01,sellprice01
2025-08-01,2025-08-01 09:32:03.500,IO2508-P-3650,2.2,2.0,2.4
2025-08-01,2025-08-01 09:32:04.500,IO2508-P-3650,2.2,2.0,2.4
2025-08-01,2025-08-01 09:32:06.500,IO2508-P-3650,2.2,2.0,2.4
2025-08-01,2025-08-01 09:32:07.000,IO2508-P-3650,2.2,2.0,2.4
2025-08-01,2025-08-01 09:32:07.500,IO2508-P-3650,2.2,2.0,2.4
2025-08-01,2025-08-01 09:32:08.500,IO2508-P-3650,2.2,2.0,2.4
2025-08-01,2025-08-01 09:32:10.500,IO2508-P-3650,2.2,2.0,2.4
2025-08-01,2025-08-01 09:32:13.500,IO2508-P-3650,2.2,2.0,2.4
2025-08-01,2025-08-01 09:32:14.500,IO2508-P-3650,2.2,2.0,2.4
2025-08-01,2025-08-01 09:32:19.500,IO2508-P-3650,2.2,2.0,2.4
2025-08-01,2025-08-01 09:32:20.500,IO2508-P-3650,2.2,2.0,2.4
2025-08-01,2025-08-01 09:32:25.000,IO2508-P-3650,2.2,2.0,2.4
2025-08-01,2025-08-01 09:32:27.500,IO2508-P-3650,2.2,2.0,2.4
2025-08-01,2025-08-01 09:32:31.500,IO2508-P-3650,2.2,2.0,2.4
2025-08-01,2025-08-01 09:32:36.500,IO2508-P-3650,2.2,2.0,2.4
2025-08-01,2025-08-01 09:32:37.000,IO2508-P-3650,2.2,2.0,2.4
2025-08-01,2025-08-01 09:32:37.500,IO2508-P-3650,2.2,2.0,2.4
2025-08-01,2025-08-01 09:32:38.000,IO2508-P-3650,2.2,2.0,2.4
2025-08-01,2025-08-01 09:32:38.500,IO2508-P-3650,2.2,2.0,2.4
2025-08-01,2025-08-01 09:32:58.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:32:58.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:32:59.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:33:00.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:33:01.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:33:03.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:33:03.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:33:04.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:33:06.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:33:07.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:33:07.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:33:11.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:33:13.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:33:29.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:33:36.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:33:37.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:33:37.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:33:45.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:33:57.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:34:06.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:34:07.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:34:07.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:34:10.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:34:11.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:34:16.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:34:17.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:34:36.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:34:37.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:34:37.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:34:40.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:34:41.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:34:48.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:34:53.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:35:02.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:35:06.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:35:07.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:35:07.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:35:09.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:35:36.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:35:37.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:35:37.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:35:53.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:35:53.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:35:54.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:35:55.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:35:56.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:35:57.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:36:02.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:36:03.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:36:03.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:36:06.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:36:07.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:36:07.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:36:24.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:36:36.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:36:37.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:36:37.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:36:56.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:36:56.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:37:04.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:37:05.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:37:05.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:37:06.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:37:07.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:37:07.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:37:11.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:37:16.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:37:16.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:37:32.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:37:33.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:37:33.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:37:36.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:37:37.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:37:53.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:37:58.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:37:58.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:38:00.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:38:02.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:38:02.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:38:03.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:38:03.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:38:04.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:38:06.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:38:07.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:38:12.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:38:36.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:38:37.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:38:43.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:38:45.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:38:46.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:05.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:05.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:06.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:06.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:07.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:13.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:14.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:14.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:15.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:15.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:16.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:16.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:20.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:27.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:34.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:34.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:36.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:37.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:59.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:39:59.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:00.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:00.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:02.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:03.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:04.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:06.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:07.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:12.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:25.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:28.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:36.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:37.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:39.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:40.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:41.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:41.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:46.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:46.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:47.000,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:49.500,IO2508-P-3650,2.2,1.8,2.2
2025-08-01,2025-08-01 09:40:52.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:40:52.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:40:53.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:40:56.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:40:56.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:41:06.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:41:07.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:41:08.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:41:11.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:41:22.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:41:31.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:41:36.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:41:37.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:41:42.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:41:43.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:41:44.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:41:45.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:41:51.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:41:51.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:41:53.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:42:06.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:42:07.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:42:14.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:42:14.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:42:20.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:42:21.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:42:22.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:42:25.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:42:36.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:42:37.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:43:06.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:43:07.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:43:21.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:43:23.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:43:31.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:43:32.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:43:36.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:43:37.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:44:04.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:44:05.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:44:06.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:44:06.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:44:07.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:44:36.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:44:37.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:44:56.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:45:02.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:45:05.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:45:06.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:45:06.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:45:07.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:45:31.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:45:36.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:45:37.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:45:44.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:46:02.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:46:05.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:46:06.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:46:07.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:46:14.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:46:18.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:46:36.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:46:37.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:46:41.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:46:44.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:46:47.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:46:55.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:47:06.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:47:07.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:47:07.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:47:09.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:47:12.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:47:12.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:47:22.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:47:23.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:47:25.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:47:36.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:47:36.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:47:37.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:47:40.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:47:41.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:47:49.500,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:48:04.000,IO2508-P-3650,2.2,2.0,2.2
2025-08-01,2025-08-01 09:48:04.500,IO2508-P-3650,2.2,2.0,2.2
