ttm,logm,put,call,name,bid,ask,iv,w,quote_minute,expiry,m,strike_price,discount_factor,forward
0.029032626055213326,-0.022775000010340996,14.6,NA,zhongzheng1000,14.6,15.0,0.17174829135909067,0.0008563891782253282,2025-08-04 09:30:00,2025-08-15,0.9774823925608299,3950,0.9960770764119573,4040.993505419267
0.029032626055213326,-0.01019621780348085,30.0,NA,zhongzheng1000,29.0,29.8,0.17462323241658315,0.0008852998009071727,2025-08-04 09:30:00,2025-08-15,0.9898555874033721,4000,0.9960770764119573,4040.993505419267
0.029032626055213326,0.0022263021950762207,NA,38.0,zhongzheng1000,36.8,38.6,0.15401052590011305,0.0006886318858548346,2025-08-04 09:30:00,2025-08-15,1.0022287822459142,4050,0.9960770764119573,4040.993505419267
0.029032626055213326,0.014496394786890706,NA,19.6,zhongzheng1000,19.8,20.0,0.15464004861341982,0.0006942729990472776,2025-08-04 09:30:00,2025-08-15,1.0146019770884565,4100,0.9960770764119573,4040.993505419267
0.029032626055213326,0.02661775531923543,NA,10.2,zhongzheng1000,8.8,10.0,0.1627129241696109,0.0007686531660471824,2025-08-04 09:30:00,2025-08-15,1.0269751719309985,4150,0.9960770764119573,4040.993505419267
0.029032626055213326,0.038593946365951044,NA,7.0,zhongzheng1000,5.8,6.0,0.18553834136771089,0.000999432942265454,2025-08-04 09:30:00,2025-08-15,1.0393483667735406,4200,0.9960770764119573,4040.993505419267
0.029032626055213326,0.05042840401295402,NA,4.4,zhongzheng1000,2.8,3.6,0.2007104904851147,0.0011695706596112614,2025-08-04 09:30:00,2025-08-15,1.0517215616160829,4250,0.9960770764119573,4040.993505419267
0.029032626055213326,0.062124443776145226,NA,2.6,zhongzheng1000,1.8,2.6,0.2116409186270022,0.001300425856980163,2025-08-04 09:30:00,2025-08-15,1.064094756458625,4300,0.9960770764119573,4040.993505419267
0.029032626055213326,0.07368526617722114,NA,1.8,zhongzheng1000,1.4,1.8,0.2276667586876471,0.0015048235160148144,2025-08-04 09:30:00,2025-08-15,1.076467951301167,4350,0.9960770764119573,4040.993505419267
0.029032626055213326,0.08511396200084402,NA,1.8,zhongzheng1000,0.8,1.8,0.25652602519427,0.001910509423648378,2025-08-04 09:30:00,2025-08-15,1.0888411461437093,4400,0.9960770764119573,4040.993505419267
0.029032626055213326,0.0964135172547773,NA,1.8,zhongzheng1000,1.2,2.0,0.28456048047338045,0.002350907228327957,2025-08-04 09:30:00,2025-08-15,1.1012143409862514,4450,0.9960770764119573,4040.993505419267
0.029032626055213326,0.10758681785290246,NA,1.6,zhongzheng1000,0.8,1.8,0.3063012555423448,0.0027238543067379505,2025-08-04 09:30:00,2025-08-15,1.1135875358287934,4500,0.9960770764119573,4040.993505419267
0.029032626055213326,0.11863665403948756,NA,1.2,zhongzheng1000,0.6,1.2,0.31914407150413443,0.0029570582725019488,2025-08-04 09:30:00,2025-08-15,1.1259607306713357,4550,0.9960770764119573,4040.993505419267
0.029032626055213326,0.12956572457167775,NA,1.2,zhongzheng1000,0.8,1.4,0.3440699236305685,0.00343700166465303,2025-08-04 09:30:00,2025-08-15,1.1383339255138778,4600,0.9960770764119573,4040.993505419267
0.12485740360483687,-0.3670196143329975,1.6,NA,zhongzheng1000,1.2,2.4,0.4401029492163724,0.024183706156439028,2025-08-04 09:30:00,2025-09-19,0.6927960561785786,2800,0.98689043478261,4041.5934459047467
0.12485740360483687,-0.33192829452172745,1.8,NA,zhongzheng1000,1.4,2.6,0.40826820435084665,0.020811597451002722,2025-08-04 09:30:00,2025-09-19,0.7175387724706707,2900,0.98689043478261,4041.5934459047467
0.12485740360483687,-0.2980267428460461,2.4,NA,zhongzheng1000,1.6,3.0,0.3856188603345887,0.018566533825047925,2025-08-04 09:30:00,2025-09-19,0.7422814887627628,3000,0.98689043478261,4041.5934459047467
0.12485740360483687,-0.26523692002305516,2.4,NA,zhongzheng1000,1.8,3.0,0.34803104294258913,0.015123428781564289,2025-08-04 09:30:00,2025-09-19,0.7670242050548549,3100,0.98689043478261,4041.5934459047467
0.12485740360483687,-0.23348822170847486,3.4,NA,zhongzheng1000,2.6,3.8,0.3280210095022986,0.013434379778426396,2025-08-04 09:30:00,2025-09-19,0.791766921346947,3200,0.98689043478261,4041.5934459047467
0.12485740360483687,-0.20271656304172125,4.0,NA,zhongzheng1000,3.2,4.6,0.2982878568178887,0.01110926808431698,2025-08-04 09:30:00,2025-09-19,0.816509637639039,3300,0.98689043478261,4041.5934459047467
0.12485740360483687,-0.17286359989204006,4.6,NA,zhongzheng1000,4.0,5.2,0.2670256621598087,0.008902670522893836,2025-08-04 09:30:00,2025-09-19,0.8412523539311312,3400,0.98689043478261,4041.5934459047467
0.12485740360483687,-0.15826480047088737,5.2,NA,zhongzheng1000,4.6,5.8,0.2536431787000831,0.008032683843216357,2025-08-04 09:30:00,2025-09-19,0.8536237120771772,3450,0.98689043478261,4041.5934459047467
0.12485740360483687,-0.14387606301878772,6.2,NA,zhongzheng1000,5.6,6.8,0.2425251121249907,0.007343916455316156,2025-08-04 09:30:00,2025-09-19,0.8659950702232233,3500,0.98689043478261,4041.5934459047467
0.12485740360483687,-0.12969142802683128,6.8,NA,zhongzheng1000,6.8,7.4,0.22713052084828517,0.006441177885767757,2025-08-04 09:30:00,2025-09-19,0.8783664283692694,3550,0.98689043478261,4041.5934459047467
0.12485740360483687,-0.1157051860520915,8.6,NA,zhongzheng1000,9.0,9.2,0.21819511982974754,0.005944349902181534,2025-08-04 09:30:00,2025-09-19,0.8907377865153153,3600,0.98689043478261,4041.5934459047467
0.12485740360483687,-0.10191186391975565,10.6,NA,zhongzheng1000,10.8,11.2,0.20773391137387806,0.005388018725703679,2025-08-04 09:30:00,2025-09-19,0.9031091446613614,3650,0.98689043478261,4041.5934459047467
0.12485740360483687,-0.08830621186397701,14.0,NA,zhongzheng1000,14.0,14.6,0.20067283230982896,0.005027955905660933,2025-08-04 09:30:00,2025-09-19,0.9154805028074074,3700,0.98689043478261,4041.5934459047467
0.12485740360483687,-0.07488319153183631,17.6,NA,zhongzheng1000,17.4,18.2,0.19071226710914788,0.004541209705676426,2025-08-04 09:30:00,2025-09-19,0.9278518609534535,3750,0.98689043478261,4041.5934459047467
0.12485740360483687,-0.06163796478181565,24.0,NA,zhongzheng1000,24.0,24.8,0.1856787046542413,0.004304656434039841,2025-08-04 09:30:00,2025-09-19,0.9402232190994996,3800,0.98689043478261,4041.5934459047467
0.12485740360483687,-0.04856588321446286,31.0,NA,zhongzheng1000,30.0,32.6,0.17725590749722825,0.003922976763044476,2025-08-04 09:30:00,2025-09-19,0.9525945772455456,3850,0.98689043478261,4041.5934459047467
0.12485740360483687,-0.035662478378555074,44.2,NA,zhongzheng1000,43.0,50.0,0.1775524946982246,0.003936115711255394,2025-08-04 09:30:00,2025-09-19,0.9649659353915916,3900,0.98689043478261,4041.5934459047467
0.12485740360483687,-0.0229234526011253,59.2,NA,zhongzheng1000,53.8,69.8,0.17451679902682465,0.0038026712108763273,2025-08-04 09:30:00,2025-09-19,0.9773372935376377,3950,0.98689043478261,4041.5934459047467
0.12485740360483687,-0.010344670394265166,80.4,NA,zhongzheng1000,75.0,91.0,0.17614296954144715,0.0038738689698053002,2025-08-04 09:30:00,2025-09-19,0.9897086516836837,4000,0.98689043478261,4041.5934459047467
0.12485740360483687,0.0020778496042920037,NA,83.0,zhongzheng1000,73.6,89.6,0.15280689367018183,0.0029154137259070345,2025-08-04 09:30:00,2025-09-19,1.0020800098297298,4050,0.98689043478261,4041.5934459047467
0.12485740360483687,0.014347942196106368,NA,63.0,zhongzheng1000,60.2,64.0,0.15542292030592592,0.003016090920511533,2025-08-04 09:30:00,2025-09-19,1.0144513679757758,4100,0.98689043478261,4041.5934459047467
0.12485740360483687,0.026469302728451192,NA,53.0,zhongzheng1000,49.8,52.0,0.1694115872698721,0.00358344318035251,2025-08-04 09:30:00,2025-09-19,1.026822726121822,4150,0.98689043478261,4041.5934459047467
0.12485740360483687,0.0384454937751669,NA,41.0,zhongzheng1000,37.4,41.4,0.17403016261815674,0.003781493442247014,2025-08-04 09:30:00,2025-09-19,1.039194084267868,4200,0.98689043478261,4041.5934459047467
0.12485740360483687,0.05027995142216976,NA,32.0,zhongzheng1000,28.0,32.0,0.17950795894832927,0.00402329351677877,2025-08-04 09:30:00,2025-09-19,1.051565442413914,4250,0.98689043478261,4041.5934459047467
0.12485740360483687,0.061975991185361054,NA,25.0,zhongzheng1000,22.8,24.4,0.18491570330660584,0.00426935125108405,2025-08-04 09:30:00,2025-09-19,1.06393680055996,4300,0.98689043478261,4041.5934459047467
0.12485740360483687,0.07353681358643706,NA,19.8,zhongzheng1000,17.6,20.0,0.1909579186999315,0.004552916072176873,2025-08-04 09:30:00,2025-09-19,1.0763081587060062,4350,0.98689043478261,4041.5934459047467
0.12485740360483687,0.08496550941005981,NA,16.2,zhongzheng1000,16.2,16.4,0.19848532318391796,0.004918935151951855,2025-08-04 09:30:00,2025-09-19,1.0886795168520522,4400,0.98689043478261,4041.5934459047467
0.12485740360483687,0.096265064663993,NA,13.4,zhongzheng1000,11.4,12.8,0.20604349991004822,0.005300686705395476,2025-08-04 09:30:00,2025-09-19,1.101050874998098,4450,0.98689043478261,4041.5934459047467
0.12485740360483687,0.10743836526211824,NA,11.6,zhongzheng1000,9.2,11.2,0.2154190695127975,0.005794054699456051,2025-08-04 09:30:00,2025-09-19,1.1134222331441441,4500,0.98689043478261,4041.5934459047467
0.12485740360483687,0.11848820144870323,NA,9.6,zhongzheng1000,7.8,9.6,0.2218963998003388,0.006147730367492932,2025-08-04 09:30:00,2025-09-19,1.1257935912901902,4550,0.98689043478261,4041.5934459047467
0.12485740360483687,0.1294172719808935,NA,8.6,zhongzheng1000,7.0,8.8,0.2318181902917526,0.006709796085070928,2025-08-04 09:30:00,2025-09-19,1.1381649494362363,4600,0.98689043478261,4041.5934459047467
0.12485740360483687,0.15092347720185714,NA,6.8,zhongzheng1000,6.8,7.0,0.24935431058303298,0.00776333022813584,2025-08-04 09:30:00,2025-09-19,1.1629076657283284,4700,0.98689043478261,4041.5934459047467
0.2015172256445357,-0.11432532448840128,13.6,NA,zhongzheng1000,13.0,15.4,0.19012013276543216,0.0072839741062480055,2025-08-04 09:30:00,2025-10-17,0.8919677297307858,3600,0.9758076202373525,4036.0204523167604
0.2015172256445357,-0.10053200235606538,17.2,NA,zhongzheng1000,16.6,18.2,0.18411956811482005,0.006831437045216148,2025-08-04 09:30:00,2025-10-17,0.9043561704214912,3650,0.9758076202373525,4036.0204523167604
0.2015172256445357,-0.08692635030028678,22.2,NA,zhongzheng1000,21.6,25.6,0.17932555424820998,0.006480321299219088,2025-08-04 09:30:00,2025-10-17,0.9167446111121965,3700,0.9758076202373525,4036.0204523167604
0.2015172256445357,-0.07350332996814612,28.4,NA,zhongzheng1000,26.2,33.6,0.17427304100974772,0.006120298365440346,2025-08-04 09:30:00,2025-10-17,0.9291330518029018,3750,0.9758076202373525,4036.0204523167604
0.2015172256445357,-0.06025810321812541,36.6,NA,zhongzheng1000,34.4,37.8,0.1700530887439163,0.005827485809857768,2025-08-04 09:30:00,2025-10-17,0.9415214924936073,3800,0.9758076202373525,4036.0204523167604
0.2015172256445357,-0.04718602165077267,48.6,NA,zhongzheng1000,45.8,53.8,0.16892236386885162,0.0057502466802497616,2025-08-04 09:30:00,2025-10-17,0.9539099331843126,3850,0.9758076202373525,4036.0204523167604
0.2015172256445357,-0.034282616814864816,63.0,NA,zhongzheng1000,56.8,72.8,0.16727697628220406,0.005638771739882247,2025-08-04 09:30:00,2025-10-17,0.9662983738750179,3900,0.9758076202373525,4036.0204523167604
0.2015172256445357,-0.021543591037435094,82.0,NA,zhongzheng1000,75.6,91.6,0.16805386799502073,0.005691270151859136,2025-08-04 09:30:00,2025-10-17,0.9786868145657233,3950,0.9758076202373525,4036.0204523167604
0.2015172256445357,-0.008964808830574895,100.6,NA,zhongzheng1000,103.0,105.6,0.1636539660868773,0.005397159402019369,2025-08-04 09:30:00,2025-10-17,0.9910752552564287,4000,0.9758076202373525,4036.0204523167604
0.2015172256445357,0.003457711167982337,NA,110.6,zhongzheng1000,99.6,110.4,0.1622578831924491,0.00530546907284096,2025-08-04 09:30:00,2025-10-17,1.0034636959471341,4050,0.9758076202373525,4036.0204523167604
0.2015172256445357,0.01572780375979665,NA,90.0,zhongzheng1000,81.2,90.8,0.16375181711623718,0.005403615407947539,2025-08-04 09:30:00,2025-10-17,1.0158521366378395,4100,0.9758076202373525,4036.0204523167604
0.2015172256445357,0.02784916429214143,NA,72.8,zhongzheng1000,66.6,74.8,0.16562692335533857,0.005528076503306429,2025-08-04 09:30:00,2025-10-17,1.0282405773285448,4150,0.9758076202373525,4036.0204523167604
0.2015172256445357,0.03982535533885709,NA,59.6,zhongzheng1000,54.0,59.0,0.16932743994671084,0.005777857946583294,2025-08-04 09:30:00,2025-10-17,1.0406290180192501,4200,0.9758076202373525,4036.0204523167604
0.2015172256445357,0.05165981298585991,NA,48.6,zhongzheng1000,43.6,49.6,0.17282238354467094,0.006018831103445058,2025-08-04 09:30:00,2025-10-17,1.0530174587099554,4250,0.9758076202373525,4036.0204523167604
0.2015172256445357,0.06335585274905116,NA,42.4,zhongzheng1000,37.6,40.4,0.1814698424099418,0.0066362249593459625,2025-08-04 09:30:00,2025-10-17,1.0654058994006608,4300,0.9758076202373525,4036.0204523167604
0.2015172256445357,0.07491667515012711,NA,35.0,zhongzheng1000,30.6,35.6,0.18540948547379452,0.006927492637110481,2025-08-04 09:30:00,2025-10-17,1.077794340091366,4350,0.9758076202373525,4036.0204523167604
0.2015172256445357,0.08634537097375004,NA,30.2,zhongzheng1000,26.2,30.6,0.1921319826286029,0.007438947677361538,2025-08-04 09:30:00,2025-10-17,1.0901827807820716,4400,0.9758076202373525,4036.0204523167604
0.2015172256445357,0.09764492622768338,NA,25.6,zhongzheng1000,22.0,24.6,0.19726469717611095,0.007841712499244528,2025-08-04 09:30:00,2025-10-17,1.102571221472777,4450,0.9758076202373525,4036.0204523167604
0.2015172256445357,0.10881822682580858,NA,21.8,zhongzheng1000,18.6,21.4,0.20236586973784745,0.008252522388454881,2025-08-04 09:30:00,2025-10-17,1.1149596621634823,4500,0.9758076202373525,4036.0204523167604
0.2015172256445357,0.11986806301239353,NA,19.4,zhongzheng1000,16.2,19.0,0.20965126439413198,0.008857418141401535,2025-08-04 09:30:00,2025-10-17,1.1273481028541876,4550,0.9758076202373525,4036.0204523167604
0.2015172256445357,0.13079713354458375,NA,16.6,zhongzheng1000,13.6,16.8,0.21433665281392428,0.009257741798572396,2025-08-04 09:30:00,2025-10-17,1.139736543544893,4600,0.9758076202373525,4036.0204523167604
0.3740018252338581,-0.22594933498069136,9.6,NA,zhongzheng1000,8.8,10.2,0.22161761940124677,0.01836886373688401,2025-08-04 09:30:00,2025-12-19,0.7977585190925642,3200,0.9901114982578408,4011.2388942457696
0.3740018252338581,-0.19517767631393768,12.4,NA,zhongzheng1000,10.8,13.2,0.20757044741631256,0.016114052140683767,2025-08-04 09:30:00,2025-12-19,0.8226884728142069,3300,0.9901114982578408,4011.2388942457696
0.3740018252338581,-0.1653247131642565,17.4,NA,zhongzheng1000,15.8,18.0,0.19724160886286393,0.014550261357145777,2025-08-04 09:30:00,2025-12-19,0.8476184265358495,3400,0.9901114982578408,4011.2388942457696
0.3740018252338581,-0.1363371762910042,25.8,NA,zhongzheng1000,22.8,27.0,0.19008171981566052,0.013513082465456067,2025-08-04 09:30:00,2025-12-19,0.8725483802574922,3500,0.9901114982578408,4011.2388942457696
0.3740018252338581,-0.10816629932430787,37.6,NA,zhongzheng1000,34.8,39.2,0.1828034020148701,0.012498050330783392,2025-08-04 09:30:00,2025-12-19,0.8974783339791348,3600,0.9901114982578408,4011.2388942457696
0.3740018252338581,-0.08076732513619342,53.0,NA,zhongzheng1000,54.0,57.2,0.174148536000084,0.011342619864191595,2025-08-04 09:30:00,2025-12-19,0.9224082877007774,3700,0.9901114982578408,4011.2388942457696
0.3740018252338581,-0.054099078054032204,80.6,NA,zhongzheng1000,76.4,84.0,0.17346839985949514,0.011254195794063906,2025-08-04 09:30:00,2025-12-19,0.94733824142242,3800,0.9901114982578408,4011.2388942457696
0.3740018252338581,-0.028123591650771537,115.8,NA,zhongzheng1000,108.0,120.6,0.17158448166638102,0.011011075383559278,2025-08-04 09:30:00,2025-12-19,0.9722681951440626,3900,0.9901114982578408,4011.2388942457696
0.3740018252338581,-0.0028057836664816533,168.4,NA,zhongzheng1000,157.0,182.8,0.17809505275952656,0.011862532976204281,2025-08-04 09:30:00,2025-12-19,0.9971981488657052,4000,0.9901114982578408,4011.2388942457696
0.3740018252338581,0.02188682892388985,NA,132.2,zhongzheng1000,121.4,135.6,0.1748989443068065,0.011440581462391589,2025-08-04 09:30:00,2025-12-19,1.0221281025873479,4100,0.9901114982578408,4011.2388942457696
0.3740018252338581,0.045984380502950464,NA,101.8,zhongzheng1000,93.6,102.6,0.18053542702272987,0.0121898566033654,2025-08-04 09:30:00,2025-12-19,1.0470580563089906,4200,0.9901114982578408,4011.2388942457696
0.3740018252338581,0.0695148779131445,NA,77.2,zhongzheng1000,70.6,79.0,0.18482660522113792,0.012776229226675161,2025-08-04 09:30:00,2025-12-19,1.0719880100306332,4300,0.9901114982578408,4011.2388942457696
0.3740018252338581,0.09250439613784334,NA,59.2,zhongzheng1000,55.2,58.2,0.19023547414039294,0.013534952376776847,2025-08-04 09:30:00,2025-12-19,1.096917963752276,4400,0.9901114982578408,4011.2388942457696
0.3740018252338581,0.11497725198990184,NA,48.2,zhongzheng1000,43.0,48.4,0.19967965253462255,0.01491218717565202,2025-08-04 09:30:00,2025-12-19,1.1218479174739184,4500,0.9901114982578408,4011.2388942457696
0.3740018252338581,0.136956158708677,NA,37.8,zhongzheng1000,35.0,38.6,0.20558517354094677,0.015807285722858198,2025-08-04 09:30:00,2025-12-19,1.146777871195561,4600,0.9901114982578408,4011.2388942457696
0.6231462468628793,-0.22429587919139163,26.6,NA,zhongzheng1000,24.0,27.0,0.21553024528376205,0.028947191219225368,2025-08-04 09:30:00,2026-03-20,0.7990786686381106,3200,0.9578253968253974,4004.611968248181
0.6231462468628793,-0.19352422052463797,36.0,NA,zhongzheng1000,34.0,37.8,0.20991393301005526,0.027458228527485078,2025-08-04 09:30:00,2026-03-20,0.8240498770330515,3300,0.9578253968253974,4004.611968248181
0.6231462468628793,-0.16367125737495683,45.4,NA,zhongzheng1000,47.4,53.0,0.2003702412089966,0.025018221062428986,2025-08-04 09:30:00,2026-03-20,0.8490210854279925,3400,0.9578253968253974,4004.611968248181
0.6231462468628793,-0.13468372050170443,60.4,NA,zhongzheng1000,61.4,69.2,0.19490764643835434,0.023672696939511382,2025-08-04 09:30:00,2026-03-20,0.8739922938229335,3500,0.9578253968253974,4004.611968248181
0.6231462468628793,-0.10651284353500813,78.4,NA,zhongzheng1000,79.2,89.8,0.18843249158867786,0.022125931579854832,2025-08-04 09:30:00,2026-03-20,0.8989635022178745,3600,0.9578253968253974,4004.611968248181
0.6231462468628793,-0.07911386934689371,107.4,NA,zhongzheng1000,103.2,115.4,0.18826947111732692,0.022087664086879313,2025-08-04 09:30:00,2026-03-20,0.9239347106128154,3700,0.9578253968253974,4004.611968248181
0.6231462468628793,-0.0524456222647324,138.8,NA,zhongzheng1000,132.8,146.2,0.18455933178997103,0.021225699032458346,2025-08-04 09:30:00,2026-03-20,0.9489059190077563,3800,0.9578253968253974,4004.611968248181
0.6231462468628793,-0.026470135861471768,179.0,NA,zhongzheng1000,174.0,189.0,0.18293905087909185,0.020854646217016416,2025-08-04 09:30:00,2026-03-20,0.9738771274026973,3900,0.9578253968253974,4004.611968248181
0.6231462468628793,-0.0011523278771819127,227.6,NA,zhongzheng1000,224.8,240.4,0.18255626400557642,0.02076746381415899,2025-08-04 09:30:00,2026-03-20,0.9988483357976382,4000,0.9578253968253974,4004.611968248181
0.6231462468628793,0.023540284713189676,NA,176.0,zhongzheng1000,167.6,185.0,0.17286020686534687,0.01862001559770824,2025-08-04 09:30:00,2026-03-20,1.0238195441925793,4100,0.9578253968253974,4004.611968248181
0.6231462468628793,0.04763783629225016,NA,144.8,zhongzheng1000,136.2,151.8,0.1777263920437484,0.01968311512865635,2025-08-04 09:30:00,2026-03-20,1.0487907525875202,4200,0.9578253968253974,4004.611968248181
0.6231462468628793,0.07116833370244427,NA,120.0,zhongzheng1000,111.6,122.8,0.1831930186335735,0.0209125899316212,2025-08-04 09:30:00,2026-03-20,1.0737619609824611,4300,0.9578253968253974,4004.611968248181
0.6231462468628793,0.09415785192714299,NA,97.2,zhongzheng1000,90.4,101.8,0.18617673486103256,0.021599356000080068,2025-08-04 09:30:00,2026-03-20,1.098733169377402,4400,0.9578253968253974,4004.611968248181
0.6231462468628793,0.11663070777920156,NA,83.2,zhongzheng1000,78.6,84.8,0.19376239538383488,0.02339531910642431,2025-08-04 09:30:00,2026-03-20,1.123704377772343,4500,0.9578253968253974,4004.611968248181
0.6231462468628793,0.1386096144979768,NA,68.0,zhongzheng1000,60.8,70.0,0.19702124526185721,0.024188899104410327,2025-08-04 09:30:00,2026-03-20,1.148675586167284,4600,0.9578253968253974,4004.611968248181
0.8722906684919005,-0.15511114720149688,78.0,NA,zhongzheng1000,74.6,81.6,0.2000324559967097,0.034902952083766384,2025-08-04 09:30:00,2026-06-19,0.8563199946230691,3400,0.9670322580645174,3970.478350790578
0.8722906684919005,-0.1261236103282446,99.8,NA,zhongzheng1000,94.0,103.0,0.1966414495862658,0.03372961318284094,2025-08-04 09:30:00,2026-06-19,0.8815058768178652,3500,0.9670322580645174,3970.478350790578
0.8722906684919005,-0.0979527333615482,120.0,NA,zhongzheng1000,111.8,123.6,0.1883350594934172,0.030940232560102147,2025-08-04 09:30:00,2026-06-19,0.9066917590126614,3600,0.9670322580645174,3970.478350790578
0.8722906684919005,-0.07055375917343379,151.4,NA,zhongzheng1000,143.6,158.6,0.18572976569245037,0.030090142761852057,2025-08-04 09:30:00,2026-06-19,0.9318776412074575,3700,0.9670322580645174,3970.478350790578
0.8722906684919005,-0.0438855120912725,191.0,NA,zhongzheng1000,182.6,197.8,0.185144132104429,0.02990068453335476,2025-08-04 09:30:00,2026-06-19,0.9570635234022536,3800,0.9670322580645174,3970.478350790578
0.8722906684919005,-0.017910025688011873,232.0,NA,zhongzheng1000,229.0,246.2,0.18146706048180705,0.02872478820170604,2025-08-04 09:30:00,2026-06-19,0.9822494055970498,3900,0.9670322580645174,3970.478350790578
0.8722906684919005,0.00740778229627808,NA,253.8,zhongzheng1000,242.2,260.0,0.18090382795374926,0.028546754486111877,2025-08-04 09:30:00,2026-06-19,1.007435287791846,4000,0.9670322580645174,3970.478350790578
0.8722906684919005,0.03210039488664954,NA,218.6,zhongzheng1000,204.6,222.0,0.18553429149269013,0.03002683840851518,2025-08-04 09:30:00,2026-06-19,1.032621169986642,4100,0.9670322580645174,3970.478350790578
0.8722906684919005,0.056197946465710025,NA,190.2,zhongzheng1000,174.0,190.6,0.19125474749906585,0.0319069781825898,2025-08-04 09:30:00,2026-06-19,1.0578070521814382,4200,0.9670322580645174,3970.478350790578
0.8722906684919005,0.07972844387590411,NA,157.4,zhongzheng1000,147.8,164.2,0.19062639236028384,0.031697665951031954,2025-08-04 09:30:00,2026-06-19,1.0829929343762343,4300,0.9670322580645174,3970.478350790578
0.8722906684919005,0.10271796210060283,NA,136.0,zhongzheng1000,127.6,141.6,0.19516572540094218,0.033225255307889764,2025-08-04 09:30:00,2026-06-19,1.1081788165710305,4400,0.9670322580645174,3970.478350790578
0.8722906684919005,0.1251908179526616,NA,118.6,zhongzheng1000,111.0,120.4,0.20021880811683201,0.03496801421373051,2025-08-04 09:30:00,2026-06-19,1.1333646987658268,4500,0.9670322580645174,3970.478350790578
0.8722906684919005,0.1471697246714368,NA,102.2,zhongzheng1000,94.4,104.2,0.2037833753215897,0.03622419384158876,2025-08-04 09:30:00,2026-06-19,1.158550580960623,4600,0.9670322580645174,3970.478350790578
0.028975587497148073,-0.16065445745965,1.0,NA,zhongzheng1000,1.0,1.2,0.41276553633322793,0.004936726961904193,2025-08-04 10:00:00,2025-08-15,0.851586279559822,3450,1.0033448275862071,4051.2630168058563
0.028975587497148073,-0.14626572000755036,1.0,NA,zhongzheng1000,1.0,1.2,0.3800967179467893,0.0041862049747268945,2025-08-04 10:00:00,2025-08-15,0.8639281096983702,3500,1.0033448275862071,4051.2630168058563
0.028975587497148073,-0.1320810850155939,1.2,NA,zhongzheng1000,1.2,1.4,0.35643307223387005,0.0036811900394076095,2025-08-04 10:00:00,2025-08-15,0.8762699398369184,3550,1.0033448275862071,4051.2630168058563
0.028975587497148073,-0.11809484304085398,1.4,NA,zhongzheng1000,1.4,1.6,0.33076001677379396,0.0031699926909462607,2025-08-04 10:00:00,2025-08-15,0.8886117699754665,3600,1.0033448275862071,4051.2630168058563
0.028975587497148073,-0.10430152090851826,1.6,NA,zhongzheng1000,1.4,1.6,0.3034171675049703,0.0026675498852762668,2025-08-04 10:00:00,2025-08-15,0.9009536001140146,3650,1.0033448275862071,4051.2630168058563
0.028975587497148073,-0.09069586885273961,1.6,NA,zhongzheng1000,1.4,1.6,0.26941638815352875,0.0021031985298021892,2025-08-04 10:00:00,2025-08-15,0.9132954302525628,3700,1.0033448275862071,4051.2630168058563
